policy_training_condition,policy_training_seed,tag,environment_steps,value
robust,5,train/approx_kl,2097152,0.011183883994817734
robust,5,train/approx_kl,2105344,0.011642836034297943
robust,5,train/approx_kl,2113536,0.012218317948281765
robust,5,train/approx_kl,2121728,0.0115871736779809
robust,5,train/approx_kl,2129920,0.015681490302085876
robust,5,train/approx_kl,2138112,0.009154584258794785
robust,5,train/approx_kl,2146304,0.012194310314953327
robust,5,train/approx_kl,2154496,0.013402193784713745
robust,5,train/approx_kl,2162688,0.013152326457202435
robust,5,train/approx_kl,2170880,0.014357879757881165
robust,5,train/approx_kl,2179072,0.013142081908881664
robust,5,train/approx_kl,2187264,0.015156660228967667
robust,5,train/approx_kl,2195456,0.012552815489470959
robust,5,train/approx_kl,2203648,0.015382482670247555
robust,5,train/approx_kl,2211840,0.012580906972289085
robust,5,train/approx_kl,2220032,0.014504833146929741
robust,5,train/approx_kl,2228224,0.012401957996189594
robust,5,train/approx_kl,2236416,0.011328785680234432
robust,5,train/approx_kl,2244608,0.011289654299616814
robust,5,train/approx_kl,2252800,0.012674328871071339
robust,5,train/approx_kl,2260992,0.013548522256314754
robust,5,train/approx_kl,2269184,0.01478856522589922
robust,5,train/approx_kl,2277376,0.013646760024130344
robust,5,train/approx_kl,2285568,0.013618255965411663
robust,5,train/approx_kl,2293760,0.013802586123347282
robust,5,train/approx_kl,2301952,0.011888562701642513
robust,5,train/approx_kl,2310144,0.013616093434393406
robust,5,train/approx_kl,2318336,0.011674381792545319
robust,5,train/approx_kl,2326528,0.015548544935882092
robust,5,train/approx_kl,2334720,0.014478873461484909
robust,5,train/approx_kl,2342912,0.013151295483112335
robust,5,train/approx_kl,2351104,0.023729534819722176
robust,5,train/approx_kl,2359296,0.012116114608943462
robust,5,train/approx_kl,2367488,0.012758973054587841
robust,5,train/approx_kl,2375680,0.011672040447592735
robust,5,train/approx_kl,2383872,0.023125091567635536
robust,5,train/approx_kl,2392064,0.014711935073137283
robust,5,train/approx_kl,2400256,0.028405724093317986
robust,5,train/approx_kl,2408448,0.0120437853038311
robust,5,train/approx_kl,2416640,0.012223119847476482
robust,5,train/approx_kl,2424832,0.013176041655242443
robust,5,train/approx_kl,2433024,0.014356588013470173
robust,5,train/approx_kl,2441216,0.01435436774045229
robust,5,train/approx_kl,2449408,0.021993126720190048
robust,5,train/approx_kl,2457600,0.013490171171724796
robust,5,train/approx_kl,2465792,0.03720156103372574
robust,5,train/approx_kl,2473984,0.011492541991174221
robust,5,train/approx_kl,2482176,0.013192903250455856
robust,5,train/approx_kl,2490368,0.011668303050100803
robust,5,train/approx_kl,2498560,0.012805932201445103
robust,5,train/approx_kl,2506752,0.01267232559621334
robust,5,train/approx_kl,2514944,0.012140616774559021
robust,5,train/approx_kl,2523136,0.01031807716935873
robust,5,train/approx_kl,2531328,0.015705958008766174
robust,5,train/approx_kl,2539520,0.013324247673153877
robust,5,train/approx_kl,2547712,0.030189577490091324
robust,5,train/approx_kl,2555904,0.01526723150163889
robust,5,train/approx_kl,2564096,0.01394180953502655
robust,5,train/approx_kl,2572288,0.010408674366772175
robust,5,train/approx_kl,2580480,0.010827645659446716
robust,5,train/approx_kl,2588672,0.0156899131834507
robust,5,train/approx_kl,2596864,0.014129682444036007
robust,5,train/approx_kl,2605056,0.01299822237342596
robust,5,train/approx_kl,2613248,0.014635585248470306
robust,5,train/approx_kl,2621440,0.01355742197483778
robust,5,train/approx_kl,2629632,0.012337160296738148
robust,5,train/approx_kl,2637824,0.012700828723609447
robust,5,train/approx_kl,2646016,0.0220127385109663
robust,5,train/approx_kl,2654208,0.013248980045318604
robust,5,train/approx_kl,2662400,0.013498008251190186
robust,5,train/approx_kl,2670592,0.012874498032033443
robust,5,train/approx_kl,2678784,0.01342027261853218
robust,5,train/approx_kl,2686976,0.014270616695284843
robust,5,train/approx_kl,2695168,0.01413721777498722
robust,5,train/approx_kl,2703360,0.012610502541065216
robust,5,train/approx_kl,2711552,0.011730142869055271
robust,5,train/approx_kl,2719744,0.013029159046709538
robust,5,train/approx_kl,2727936,0.011734405532479286
robust,5,train/approx_kl,2736128,0.0071824840269982815
robust,5,train/approx_kl,2744320,0.012320014648139477
robust,5,train/approx_kl,2752512,0.012388420291244984
robust,5,train/approx_kl,2760704,0.010293461382389069
robust,5,train/approx_kl,2768896,0.01097649335861206
robust,5,train/approx_kl,2777088,0.02119617536664009
robust,5,train/approx_kl,2785280,0.025355564430356026
robust,5,train/approx_kl,2793472,0.01421289797872305
robust,5,train/approx_kl,2801664,0.014117234386503696
robust,5,train/approx_kl,2809856,0.014529519714415073
robust,5,train/approx_kl,2818048,0.010185480117797852
robust,5,train/approx_kl,2826240,0.020393701270222664
robust,5,train/approx_kl,2834432,0.013632920570671558
robust,5,train/approx_kl,2842624,0.011954744346439838
robust,5,train/approx_kl,2850816,0.013073799200356007
robust,5,train/approx_kl,2859008,0.012452421709895134
robust,5,train/approx_kl,2867200,0.011999152600765228
robust,5,train/approx_kl,2875392,0.02316177822649479
robust,5,train/approx_kl,2883584,0.022297756746411324
robust,5,train/approx_kl,2891776,0.020554833114147186
robust,5,train/approx_kl,2899968,0.014524878934025764
robust,5,train/approx_kl,2908160,0.023012962192296982
robust,5,train/approx_kl,2916352,0.012563660740852356
robust,5,train/approx_kl,2924544,0.014147533103823662
robust,5,train/approx_kl,2932736,0.012608411721885204
robust,5,train/approx_kl,2940928,0.013460029847919941
robust,5,train/approx_kl,2949120,0.019864948466420174
robust,5,train/approx_kl,2957312,0.024868635460734367
robust,5,train/approx_kl,2965504,0.01350643951445818
robust,5,train/approx_kl,2973696,0.02129957266151905
robust,5,train/approx_kl,2981888,0.021113768219947815
robust,5,train/approx_kl,2990080,0.026174554601311684
robust,5,train/approx_kl,2998272,0.022183233872056007
robust,5,train/approx_kl,3006464,0.019826356321573257
robust,5,train/approx_kl,3014656,0.033896397799253464
robust,5,train/approx_kl,3022848,0.013251100666821003
robust,5,train/approx_kl,3031040,0.02332063391804695
robust,5,train/approx_kl,3039232,0.012282632291316986
robust,5,train/approx_kl,3047424,0.023323124274611473
robust,5,train/approx_kl,3055616,0.015316112898290157
robust,5,train/approx_kl,3063808,0.023862116038799286
robust,5,train/approx_kl,3072000,0.010478951968252659
robust,5,train/approx_kl,3080192,0.01201949268579483
robust,5,train/approx_kl,3088384,0.013428845442831516
robust,5,train/approx_kl,3096576,0.013852068223059177
robust,5,train/approx_kl,3104768,0.011901762336492538
robust,5,train/approx_kl,3112960,0.014423788525164127
robust,5,train/approx_kl,3121152,0.013967042788863182
robust,5,train/approx_kl,3129344,0.021887337788939476
robust,5,train/approx_kl,3137536,0.010767194442451
robust,5,train/approx_kl,3145728,0.009763926267623901
robust,5,train/approx_kl,3153920,0.012327225878834724
robust,5,train/approx_kl,3162112,0.014099717140197754
robust,5,train/approx_kl,3170304,0.020508242771029472
robust,5,train/approx_kl,3178496,0.009961188770830631
robust,5,train/approx_kl,3186688,0.012014340609312057
robust,5,train/approx_kl,3194880,0.012773188762366772
robust,5,train/approx_kl,3203072,0.02276184968650341
robust,5,train/approx_kl,3211264,0.02145998179912567
robust,5,train/approx_kl,3219456,0.012532618828117847
robust,5,train/approx_kl,3227648,0.010923614725470543
robust,5,train/approx_kl,3235840,0.013513149693608284
robust,5,train/approx_kl,3244032,0.012088999152183533
robust,5,train/approx_kl,3252224,0.013407424092292786
robust,5,train/approx_kl,3260416,0.01981082558631897
robust,5,train/approx_kl,3268608,0.024820424616336823
robust,5,train/approx_kl,3276800,0.01240628957748413
robust,5,train/approx_kl,3284992,0.05132800340652466
robust,5,train/approx_kl,3293184,0.01134410034865141
robust,5,train/approx_kl,3301376,0.010368414223194122
robust,5,train/approx_kl,3309568,0.030119288712739944
robust,5,train/approx_kl,3317760,0.011460107751190662
robust,5,train/approx_kl,3325952,0.01096394844353199
robust,5,train/approx_kl,3334144,0.01205151341855526
robust,5,train/approx_kl,3342336,0.011510533280670643
robust,5,train/approx_kl,3350528,0.02121322602033615
robust,5,train/approx_kl,3358720,0.011336375027894974
robust,5,train/approx_kl,3366912,0.011692769825458527
robust,5,train/approx_kl,3375104,0.01231661718338728
robust,5,train/approx_kl,3383296,0.012821619398891926
robust,5,train/approx_kl,3391488,0.019930031150579453
robust,5,train/approx_kl,3399680,0.010083785280585289
robust,5,train/approx_kl,3407872,0.009525518864393234
robust,5,train/approx_kl,3416064,0.020283646881580353
robust,5,train/approx_kl,3424256,0.022239575162529945
robust,5,train/approx_kl,3432448,0.01085832342505455
robust,5,train/approx_kl,3440640,0.018865957856178284
robust,5,train/approx_kl,3448832,0.01403594110161066
robust,5,train/approx_kl,3457024,0.013243163004517555
robust,5,train/approx_kl,3465216,0.020375698804855347
robust,5,train/approx_kl,3473408,0.01965448446571827
robust,5,train/approx_kl,3481600,0.021327655762434006
robust,5,train/approx_kl,3489792,0.012478698045015335
robust,5,train/approx_kl,3497984,0.010127216577529907
robust,5,train/approx_kl,3506176,0.020970767363905907
robust,5,train/approx_kl,3514368,0.012110949493944645
robust,5,train/approx_kl,3522560,0.023183267563581467
robust,5,train/approx_kl,3530752,0.021060526371002197
robust,5,train/approx_kl,3538944,0.01935572735965252
robust,5,train/approx_kl,3547136,0.012767551466822624
robust,5,train/approx_kl,3555328,0.011316070333123207
robust,5,train/approx_kl,3563520,0.012493252754211426
robust,5,train/approx_kl,3571712,0.02224396914243698
robust,5,train/approx_kl,3579904,0.019252127036452293
robust,5,train/approx_kl,3588096,0.018168870359659195
robust,5,train/approx_kl,3596288,0.012218479998409748
robust,5,train/approx_kl,3604480,0.009691977873444557
robust,5,train/approx_kl,3612672,0.020721329376101494
robust,5,train/approx_kl,3620864,0.01920914836227894
robust,5,train/approx_kl,3629056,0.012599511072039604
robust,5,train/approx_kl,3637248,0.019419603049755096
robust,5,train/approx_kl,3645440,0.0194525308907032
robust,5,train/approx_kl,3653632,0.012483764439821243
robust,5,train/approx_kl,3661824,0.03012530878186226
robust,5,train/approx_kl,3670016,0.01930072344839573
robust,5,train/approx_kl,3678208,0.02089153230190277
robust,5,train/approx_kl,3686400,0.009525023400783539
robust,5,train/approx_kl,3694592,0.009444440715014935
robust,5,train/approx_kl,3702784,0.0226606372743845
robust,5,train/approx_kl,3710976,0.017816685140132904
robust,5,train/approx_kl,3719168,0.013531585223972797
robust,5,train/approx_kl,3727360,0.02051841840147972
robust,5,train/approx_kl,3735552,0.018847675994038582
robust,5,train/approx_kl,3743744,0.022930441424250603
robust,5,train/approx_kl,3751936,0.020078973844647408
robust,5,train/approx_kl,3760128,0.01982983388006687
robust,5,train/approx_kl,3768320,0.019151980057358742
robust,5,train/approx_kl,3776512,0.011074983514845371
robust,5,train/approx_kl,3784704,0.021018456667661667
robust,5,train/approx_kl,3792896,0.012763402424752712
robust,5,train/approx_kl,3801088,0.02219230681657791
robust,5,train/approx_kl,3809280,0.020686199888586998
robust,5,train/approx_kl,3817472,0.023730898275971413
robust,5,train/approx_kl,3825664,0.010822124779224396
robust,5,train/approx_kl,3833856,0.009444313123822212
robust,5,train/approx_kl,3842048,0.012287626974284649
robust,5,train/approx_kl,3850240,0.025955280289053917
robust,5,train/approx_kl,3858432,0.010859142988920212
robust,5,train/approx_kl,3866624,0.026523899286985397
robust,5,train/approx_kl,3874816,0.01808716543018818
robust,5,train/approx_kl,3883008,0.01944575272500515
robust,5,train/approx_kl,3891200,0.021894728764891624
robust,5,train/approx_kl,3899392,0.011393671855330467
robust,5,train/approx_kl,3907584,0.025948416441679
robust,5,train/approx_kl,3915776,0.012129535898566246
robust,5,train/approx_kl,3923968,0.0111426105722785
robust,5,train/approx_kl,3932160,0.012106086127460003
robust,5,train/approx_kl,3940352,0.012961993925273418
robust,5,train/approx_kl,3948544,0.021365191787481308
robust,5,train/approx_kl,3956736,0.018889904022216797
robust,5,train/approx_kl,3964928,0.02003335766494274
robust,5,train/approx_kl,3973120,0.020614465698599815
robust,5,train/approx_kl,3981312,0.010681919753551483
robust,5,train/approx_kl,3989504,0.011469932273030281
robust,5,train/approx_kl,3997696,0.022789157927036285
robust,5,train/approx_kl,4005888,0.02429092302918434
robust,5,train/approx_kl,4014080,0.0116266505792737
robust,5,train/approx_kl,4022272,0.013122857548296452
robust,5,train/approx_kl,4030464,0.020351026207208633
robust,5,train/approx_kl,4038656,0.012162570841610432
robust,5,train/approx_kl,4046848,0.012339003384113312
robust,5,train/approx_kl,4055040,0.019659245386719704
robust,5,train/approx_kl,4063232,0.0209527388215065
robust,5,train/approx_kl,4071424,0.018580209463834763
robust,5,train/approx_kl,4079616,0.009549284353852272
robust,5,train/approx_kl,4087808,0.022111332044005394
robust,5,train/approx_kl,4096000,0.02213858626782894
robust,5,train/approx_kl,4104192,0.009553201496601105
robust,5,train/approx_kl,4112384,0.02145955339074135
robust,5,train/approx_kl,4120576,0.021578559651970863
robust,5,train/approx_kl,4128768,0.011697540059685707
robust,5,train/approx_kl,4136960,0.01915162429213524
robust,5,train/approx_kl,4145152,0.019931122660636902
robust,5,train/approx_kl,4153344,0.019112035632133484
robust,5,train/approx_kl,4161536,0.021401863545179367
robust,5,train/approx_kl,4169728,0.019678793847560883
robust,5,train/approx_kl,4177920,0.010071402415633202
robust,5,train/approx_kl,4186112,0.020791642367839813
robust,5,train/approx_kl,4194304,0.01830853708088398
robust,5,train/approx_kl,4202496,0.011565236374735832
robust,5,train/approx_kl,4210688,0.01833580806851387
robust,5,train/approx_kl,4218880,0.01914789155125618
robust,5,train/approx_kl,4227072,0.02109450474381447
robust,5,train/approx_kl,4235264,0.02364417538046837
robust,5,train/approx_kl,4243456,0.02139347232878208
robust,5,train/approx_kl,4251648,0.02128860540688038
robust,5,train/approx_kl,4259840,0.03962875157594681
robust,5,train/approx_kl,4268032,0.01026448979973793
robust,5,train/approx_kl,4276224,0.019287366420030594
robust,5,train/approx_kl,4284416,0.019562233239412308
robust,5,train/approx_kl,4292608,0.01870093308389187
robust,5,train/approx_kl,4300800,0.010753585025668144
robust,5,train/approx_kl,4308992,0.018932977691292763
robust,5,train/approx_kl,4317184,0.018931344151496887
robust,5,train/approx_kl,4325376,0.020588062703609467
robust,5,train/approx_kl,4333568,0.010785236954689026
robust,5,train/approx_kl,4341760,0.019870517775416374
robust,5,train/approx_kl,4349952,0.017511950805783272
robust,5,train/approx_kl,4358144,0.010906679555773735
robust,5,train/approx_kl,4366336,0.018721073865890503
robust,5,train/approx_kl,4374528,0.019270997494459152
robust,5,train/approx_kl,4382720,0.023317258805036545
robust,5,train/approx_kl,4390912,0.017628395929932594
robust,5,train/approx_kl,4399104,0.020406674593687057
robust,5,train/approx_kl,4407296,0.009731093421578407
robust,5,train/approx_kl,4415488,0.018665431067347527
robust,5,train/approx_kl,4423680,0.020603040233254433
robust,5,train/approx_kl,4431872,0.00881519541144371
robust,5,train/approx_kl,4440064,0.02258060872554779
robust,5,train/approx_kl,4448256,0.01936887390911579
robust,5,train/approx_kl,4456448,0.012797948904335499
robust,5,train/approx_kl,4464640,0.01935628242790699
robust,5,train/approx_kl,4472832,0.017903637140989304
robust,5,train/approx_kl,4481024,0.01997043937444687
robust,5,train/approx_kl,4489216,0.018348215147852898
robust,5,train/approx_kl,4497408,0.019342904910445213
robust,5,train/approx_kl,4505600,0.01843412220478058
robust,5,train/approx_kl,4513792,0.0182892307639122
robust,5,train/approx_kl,4521984,0.020812811329960823
robust,5,train/approx_kl,4530176,0.019261827692389488
robust,5,train/approx_kl,4538368,0.020082050934433937
robust,5,train/approx_kl,4546560,0.019015438854694366
robust,5,train/approx_kl,4554752,0.009223677217960358
robust,5,train/approx_kl,4562944,0.018662406131625175
robust,5,train/approx_kl,4571136,0.01645638793706894
robust,5,train/approx_kl,4579328,0.013130197301506996
robust,5,train/approx_kl,4587520,0.011002457700669765
robust,5,train/approx_kl,4595712,0.018174633383750916
robust,5,train/approx_kl,4603904,0.017685240134596825
robust,5,train/approx_kl,4612096,0.017635174095630646
robust,5,train/approx_kl,4620288,0.018981367349624634
robust,5,train/approx_kl,4628480,0.01858547329902649
robust,5,train/approx_kl,4636672,0.015200075693428516
robust,5,train/approx_kl,4644864,0.01866413839161396
robust,5,train/approx_kl,4653056,0.021047966554760933
robust,5,train/approx_kl,4661248,0.01727815344929695
robust,5,train/approx_kl,4669440,0.02037857659161091
robust,5,train/approx_kl,4677632,0.02122601307928562
robust,5,train/approx_kl,4685824,0.020439108833670616
robust,5,train/approx_kl,4694016,0.01128934696316719
robust,5,train/approx_kl,4702208,0.008151324465870857
robust,5,train/approx_kl,4710400,0.019410988315939903
robust,5,train/approx_kl,4718592,0.01767868548631668
robust,5,train/approx_kl,4726784,0.009042891673743725
robust,5,train/approx_kl,4734976,0.01852562092244625
